Date,Open,High,Low,Close,Adj Close,Volume,Days
8/2/2019,211.860001,213.139999,211.080002,212.149994,195.583664,2884900,368
8/5/2019,209.529999,209.960007,204.080002,204.940002,188.936691,4553200,369
8/6/2019,205.009995,209.089996,204.5,208.800003,192.495255,3646800,370
8/7/2019,206.039993,208.5,203.130005,207.910004,191.674759,3901100,371
8/8/2019,209.699997,211.690002,208.720001,211.570007,195.048965,2968000,372
8/9/2019,211.449997,212.410004,207.949997,210.020004,193.62001,2912100,373
8/12/2019,208.100006,209.639999,206.149994,207.009995,190.845032,2005000,374
8/13/2019,206.309998,211.619995,204.779999,208.330002,192.061951,3876700,375
8/14/2019,204.460007,205.360001,201.509995,201.589996,185.848267,4582100,376
8/15/2019,203,203.759995,199.050003,201.789993,186.032639,4199700,377
8/16/2019,203.75,204.429993,201.669998,203.649994,187.747391,4093600,378
8/19/2019,206.979996,208.820007,205.300003,207.949997,191.711655,6413600,379
8/20/2019,213.5,217.850006,212.169998,217.089996,200.137939,12452600,380
8/21/2019,218.729996,220.880005,216.759995,220.399994,203.189423,7938600,381
8/22/2019,220.050003,222.660004,219.880005,221.020004,203.761063,4544600,382
8/23/2019,219.899994,220.869995,216.009995,217.470001,200.488266,5769300,383
8/26/2019,218.460007,219.5,216.179993,218.649994,201.576111,3680200,384
8/27/2019,219.550003,220.410004,217.910004,218.210007,201.170456,4311700,385
8/28/2019,217.880005,222.089996,217.110001,221.949997,204.618393,3066700,386
8/29/2019,223.899994,227.699997,223.759995,227.320007,209.569061,4184200,387
8/30/2019,228.429993,229.270004,226.690002,227.910004,210.113007,3768300,388
9/3/2019,226.449997,227.630005,223.380005,224.070007,206.572845,4139400,389
9/4/2019,223.949997,224.149994,220.669998,224.149994,207.908493,3132900,390
9/5/2019,226.300003,228.779999,226.25,228.149994,211.618713,3373100,391
9/6/2019,228.699997,231.369995,227.880005,231.130005,214.382767,3237900,392
9/9/2019,231.5,233.869995,230.080002,232.869995,215.996674,4449100,393
9/10/2019,232.25,233.020004,229.710007,233,216.117233,4210600,394
9/11/2019,232.929993,233.679993,231.020004,232.660004,215.801895,2978300,395
9/12/2019,233.419998,235.490005,233.110001,233.800003,216.859283,3366100,396
9/13/2019,234.330002,234.970001,232.330002,233.979996,217.02626,3805500,397
9/16/2019,232.729996,233.610001,230.610001,230.990005,214.252914,3120200,398
9/17/2019,226.789993,230.330002,226.470001,230.210007,213.529465,3732500,399
9/18/2019,230.369995,231.529999,229.009995,230.830002,214.104492,3341800,400
9/19/2019,231.149994,231.399994,227.949997,228.119995,211.590836,3134000,401
9/20/2019,227.990005,230.050003,224.229996,224.669998,208.390854,7687700,402
9/23/2019,224.160004,227.139999,223.949997,226.25,209.856354,2754000,403
9/24/2019,228.139999,230.240005,224.779999,225.410004,209.077225,4511300,404
9/25/2019,226.589996,228.449997,224.5,228.100006,211.572311,3716700,405
9/26/2019,229.679993,231.119995,229,229.789993,213.139847,4200600,406
9/27/2019,231.610001,231.75,229.130005,229.860001,213.204788,3152000,407
9/30/2019,230.190002,232.589996,230.119995,232.020004,215.208298,3249200,408
10/1/2019,233.009995,234.509995,230.720001,231.080002,214.336395,3335400,409
10/2/2019,230.600006,230.600006,224.339996,225.550003,209.207092,4336100,410
10/3/2019,225,226.809998,222.119995,226.809998,210.375793,2777700,411
10/4/2019,227.169998,229.210007,227.020004,227.929993,211.414642,3163100,412
10/7/2019,227.509995,228.130005,226.050003,226.740005,210.310837,2917600,413
10/8/2019,225.360001,228.779999,225.100006,226.669998,210.245941,3438500,414
10/9/2019,228.5,229.559998,226.610001,228.940002,212.351486,2657600,415
10/10/2019,229.339996,232.240005,229.080002,231.610001,214.827988,2781500,416
10/11/2019,234.320007,236.699997,233.759995,234.660004,217.656982,3459200,417
10/14/2019,234.220001,235.490005,234.059998,234.179993,217.211716,2183900,418
10/15/2019,234.690002,236.860001,234.600006,235.619995,218.547409,2663300,419
10/16/2019,235.419998,236.169998,233.839996,235.899994,218.807144,2388100,420
10/17/2019,236.360001,238.169998,235.509995,236.770004,219.61409,2250500,421
10/18/2019,236.990005,238.729996,235.639999,237.929993,220.690033,3662500,422
10/21/2019,238.259995,238.990005,235.610001,236.699997,219.549164,2041700,423
10/22/2019,237.300003,238.300003,236.520004,237.199997,220.012939,2003200,424
10/23/2019,236.660004,237.410004,234.360001,234.669998,217.66626,2110500,425
10/24/2019,234.809998,236.369995,233.070007,233.889999,216.94281,2173900,426
10/25/2019,233.490005,235.419998,232.550003,234.380005,217.397278,2210900,427
10/28/2019,234.949997,236.960007,234.559998,236.800003,219.641953,2705000,428
10/29/2019,236.839996,237.5,233.919998,234.139999,217.174652,2558000,429
10/30/2019,233.509995,236.600006,232.880005,236.240005,219.122513,1956700,430
10/31/2019,236.860001,237.389999,233.220001,234.580002,217.582809,2824100,431
11/1/2019,236.070007,237.449997,235.059998,237.339996,220.142776,2197400,432
11/4/2019,238.270004,238.389999,233.880005,234.919998,217.898148,2542400,433
11/5/2019,234.740005,234.919998,230.270004,232.199997,215.375229,3624600,434
11/6/2019,232.830002,234.039993,231.889999,234.009995,217.054092,2631900,435
11/7/2019,234,235.789993,231.759995,232.940002,216.0616,2832500,436
11/8/2019,232.800003,233.259995,231.630005,232.839996,215.968842,2088400,437
11/11/2019,230.5,232.279999,230.179993,231.800003,215.004227,2309600,438
11/12/2019,232.149994,234.630005,232,233.119995,216.228577,2991100,439
11/13/2019,232.089996,234.899994,230.850006,234.800003,217.78685,2399600,440
11/14/2019,235,236.940002,234.039993,236.550003,219.410049,2282200,441
11/15/2019,237.690002,238.050003,236.360001,237.289993,220.096405,3524700,442
11/18/2019,238.440002,239.309998,236.759995,238.850006,221.543396,5747400,443
11/19/2019,230.600006,233.119995,225.399994,225.860001,209.494614,14972200,444
11/20/2019,224.550003,225,220.570007,220.899994,204.893997,10225400,445
11/21/2019,221.940002,222.309998,218.5,218.539993,202.705032,7823700,446
11/22/2019,218.5,219.130005,217.809998,218.029999,202.231979,5786500,447
11/25/2019,218,218.529999,216.880005,218.399994,202.57515,8865400,448
11/26/2019,218.759995,220.960007,218.389999,220.759995,204.764145,9981400,449
11/27/2019,221.679993,223.449997,220.660004,223,206.841843,6687500,450
11/29/2019,223.300003,223.330002,220.289993,220.509995,204.532288,2952900,451
12/2/2019,220.899994,221.190002,217.460007,217.619995,201.851654,4416300,452
12/3/2019,216.449997,216.449997,212.929993,214,198.493988,6505400,453
12/4/2019,213.5,214.960007,213.190002,214.100006,199.856827,4256200,454
12/5/2019,214.360001,214.5,211.770004,213,198.830032,4580500,455
12/6/2019,214.210007,215.360001,213.899994,214.279999,200.024918,4193700,456
12/9/2019,214.289993,217.880005,214.179993,216.529999,202.125214,5111100,457
12/10/2019,216.520004,216.690002,215.100006,215.899994,201.537109,4663000,458
12/11/2019,211.029999,213.649994,210.610001,212,197.896561,8284800,459
12/12/2019,212.5,214.130005,210.729996,212.039993,197.933868,9915100,460
12/13/2019,212.119995,214.229996,210.669998,214.080002,199.838181,6869200,461
12/16/2019,214.429993,216.720001,214.300003,215.529999,201.191696,5850300,462
12/17/2019,216.020004,219.449997,215.869995,217.720001,203.236008,7574400,463
12/18/2019,218.210007,219.589996,217.639999,218,203.497391,6677400,464
12/19/2019,218.479996,220.770004,218.279999,220.220001,205.569717,5405000,465
12/20/2019,220.589996,221.570007,219.800003,221.190002,206.475204,7778200,466
12/23/2019,222,222,219.139999,219.210007,204.626923,3943700,467
12/24/2019,219.5,221.039993,219.220001,220.669998,205.989777,2260700,468
12/26/2019,220.740005,221.149994,219.589996,220.820007,206.129837,2649200,469
12/27/2019,221.199997,221.789993,219.779999,219.970001,205.336319,3082800,470
12/30/2019,220.369995,220.490005,216.550003,217.309998,202.853302,3952400,471
12/31/2019,217.100006,218.509995,216.440002,218.380005,203.852112,3789900,472
1/2/2020,219.080002,219.759995,217.839996,219.660004,205.046967,3935700,473
1/3/2020,217.139999,219.679993,216.75,218.929993,204.36554,3423200,474
1/6/2020,216.490005,220,216.399994,219.960007,205.327011,5682800,475
1/7/2020,219.5,220.559998,216.899994,218.520004,203.982803,5685400,476
1/8/2020,218.800003,222.970001,218.669998,221.789993,207.035248,4916200,477
1/9/2020,222.639999,225.550003,221.850006,225.190002,210.209091,4843600,478
1/10/2020,224.75,225.490005,223.029999,224.220001,209.303604,4226600,479
1/13/2020,224.5,224.509995,222.679993,223.339996,208.482132,6060900,480
1/14/2020,222.479996,224.949997,222.309998,222.809998,207.987411,3915100,481
1/15/2020,222.279999,224.979996,222.130005,224.589996,209.649002,3444300,482
1/16/2020,225.929993,228.860001,225.399994,228.820007,213.597595,5390800,483
1/17/2020,229.610001,232.600006,228.910004,231.910004,216.482056,7979200,484
1/21/2020,231.529999,233.660004,231.059998,232.949997,217.45285,4873500,485
1/22/2020,233.789993,236.529999,232.880005,232.899994,217.406189,4030800,486
1/23/2020,232.130005,234.820007,230.639999,233.649994,218.106277,4617900,487
1/24/2020,234.460007,235.429993,230.559998,232,216.56604,4467500,488
1/27/2020,228.199997,232.470001,228.199997,231.190002,215.809952,3595600,489
1/28/2020,231.820007,235.25,231.350006,233.860001,218.302292,3621900,490
1/29/2020,234.899994,235.880005,233.399994,234.020004,218.451675,2564000,491
1/30/2020,232,233.300003,231.570007,232.789993,217.303467,4685700,492
1/31/2020,232.960007,233.229996,227.889999,228.100006,212.925491,5304700,493
2/3/2020,230.300003,233.529999,229.350006,231.539993,216.136612,5100900,494
2/4/2020,234.029999,236.360001,234.029999,235,219.36647,3505100,495
2/5/2020,237.100006,238.320007,235.860001,238.110001,222.269577,3868600,496
2/6/2020,238,239.410004,237.479996,238.839996,222.950974,3930300,497
2/7/2020,238.839996,239.529999,236.520004,237.300003,221.513458,2456100,498
2/10/2020,236.600006,240.610001,236.179993,240.610001,224.603256,2568000,499
2/11/2020,240.610001,242.449997,240.199997,241.639999,225.564758,2692400,500
2/12/2020,242.130005,242.300003,238.839996,241.589996,225.518036,3592100,501
2/13/2020,240.970001,243.600006,240.399994,242.360001,226.236832,2468100,502
2/14/2020,243.440002,245.199997,242.630005,245.029999,228.729202,2841600,503
2/18/2020,244.839996,246.110001,243.160004,243.940002,227.711731,2892600,504
2/19/2020,244.910004,245.5,243.009995,243.639999,227.431656,2713300,505
2/20/2020,243.690002,247.119995,242.149994,247.020004,230.586792,3701800,506
2/21/2020,246.5,247.360001,244,245.339996,229.01857,3881100,507
2/24/2020,238.479996,243.110001,237.699997,239.699997,223.753769,5350100,508
2/25/2020,246.100006,246.970001,236.479996,237.380005,221.58812,8061500,509
2/26/2020,239.100006,241.039993,234.320007,235.279999,219.627853,6963000,510
2/27/2020,231.070007,234.820007,224.570007,224.729996,209.779678,7612800,511
2/28/2020,218.630005,221.059998,212.330002,217.839996,203.348068,11809600,512
3/2/2020,219.979996,230,218.490005,229.940002,214.643097,7150800,513
3/3/2020,230.029999,235.820007,225.570007,227.940002,212.776108,8432500,514
3/4/2020,233.009995,241.320007,231.800003,241.080002,225.042023,6770000,515
3/5/2020,236.600006,239.610001,233.149994,234.809998,219.189087,6473900,516
3/6/2020,227.570007,230.289993,222.25,228.509995,213.308228,7399900,517
3/9/2020,213.869995,216.179993,207.25,210.460007,196.459015,10120500,518
3/10/2020,217.210007,225.830002,211,225.699997,210.685135,7206600,519
3/11/2020,217.300003,219.149994,210.5,212.889999,200.056931,7253900,520
3/12/2020,195.410004,206.580002,184.839996,190.589996,179.101181,10928700,521
3/13/2020,200.449997,205.820007,190,205.669998,193.272141,10292300,522
3/16/2020,181.970001,186.100006,163.110001,164.960007,155.016159,12536600,523
3/17/2020,168.210007,174.779999,155.300003,173.639999,163.172928,16234400,524
3/18/2020,159.800003,162.330002,140.630005,155.630005,146.248581,14681900,525
3/19/2020,153.160004,162.910004,142,161.130005,151.417023,13499100,526
3/20/2020,162.779999,170.220001,151.809998,152.149994,142.978348,12602400,527
3/23/2020,150.059998,164.929993,146.339996,162.389999,152.601089,12241600,528
3/24/2020,173.389999,185.669998,172.009995,184.720001,173.585022,14676600,529
3/25/2020,184.419998,191.550003,180,181.759995,170.803436,11497400,530
3/26/2020,183.490005,198.199997,182.5,195.210007,183.442673,10170300,531
3/27/2020,188.490005,196.380005,186.5,190.550003,179.063599,7121700,532
3/30/2020,190.570007,198.199997,187.610001,196.100006,184.279007,6936700,533
3/31/2020,194.800003,195.490005,185.449997,186.710007,175.455078,7335400,534
4/1/2020,175.910004,182.759995,175,178.630005,167.862137,7858200,535
4/2/2020,174.949997,182.720001,174,181.309998,170.380569,6353900,536
4/3/2020,179.559998,181.350006,174.940002,178.699997,167.927902,7299800,537
4/6/2020,188,192.410004,185.130005,191.330002,179.79657,7454000,538
4/7/2020,202.919998,204.110001,191.850006,192.289993,180.698669,6438800,539
4/8/2020,194.210007,196.770004,191.539993,194.820007,183.076187,6094700,540
4/9/2020,199.800003,205.990005,196.5,201.529999,189.381714,7125100,541
4/13/2020,200.449997,200.449997,195.369995,198.789993,186.806839,4415600,542
4/14/2020,201.880005,209.729996,200.130005,207.169998,194.681717,5655400,543
4/15/2020,198.669998,202.240005,196.610001,198.479996,186.515549,5693900,544
4/16/2020,199.119995,202.210007,196.820007,199.850006,187.802963,7262800,545
4/17/2020,207.169998,210.25,206.160004,209.419998,196.796082,6717600,546
4/20/2020,206.130005,211.029999,205.360001,206.050003,193.629227,4753100,547
4/21/2020,200.75,204.339996,199.509995,200.610001,188.517181,4845000,548
4/22/2020,201.889999,205.710007,201.139999,204.169998,191.862564,4067700,549
4/23/2020,203.320007,206.970001,202.190002,202.320007,190.124069,3565500,550
4/24/2020,204.729996,212.929993,203.850006,212.179993,199.389694,5025200,551
4/27/2020,215.039993,220.940002,214.009995,217.759995,204.633347,5472800,552
4/28/2020,223.990005,224.220001,216.910004,217.630005,204.511169,5080700,553
4/29/2020,221.339996,224.169998,219.820007,221.809998,208.439209,4381100,554
4/30/2020,216.789993,222.110001,216.520004,219.830002,206.578568,5152700,555
5/1/2020,216.770004,219.699997,215.770004,218.570007,205.394531,3819300,556
5/4/2020,216.679993,222.660004,215.210007,221.839996,208.467407,4090900,557
5/5/2020,224.940002,228.850006,223.610001,225.610001,212.010147,4655200,558
5/6/2020,227.369995,228.440002,223.800003,223.919998,210.422028,3321100,559
5/7/2020,226.509995,231.630005,226.419998,229.449997,215.618668,4501300,560
5/8/2020,232.699997,235.550003,231.149994,234.429993,220.298477,4365200,561
5/11/2020,231.770004,238.770004,231.25,236.559998,222.300095,4378300,562
5/12/2020,238.570007,239.25,232.899994,232.899994,218.860733,4399600,563
5/13/2020,233.039993,236.300003,228.539993,230.100006,216.229492,6237200,564
5/14/2020,226.369995,234.660004,226.199997,234.479996,220.345444,6434500,565
5/15/2020,232.789993,243.229996,232.699997,239.330002,224.903091,16176300,566
5/18/2020,245.839996,248.320007,244.039993,245.350006,230.560242,8314800,567
5/19/2020,240.449997,242.460007,237.800003,238.100006,223.747269,9387000,568
5/20/2020,242,242.270004,234.949997,238.190002,223.831848,7534200,569
5/21/2020,237.619995,241.179993,235.789993,240.880005,226.359665,4772700,570
5/22/2020,240.699997,242.339996,238.660004,241.880005,227.299393,3041800,571
5/26/2020,248.149994,248.220001,242.070007,242.479996,227.863235,4535200,572
5/27/2020,242.690002,247.389999,240.779999,247.360001,232.449036,4664800,573
5/28/2020,249.520004,252.229996,244.429993,245.139999,230.362885,5259300,574
5/29/2020,245.059998,249.710007,244.729996,248.479996,233.501556,5341600,575
6/1/2020,249.410004,249.779999,245.869995,247.289993,232.38327,3407800,576
6/2/2020,248.630005,252.720001,247,252.710007,237.476578,5301000,577
6/3/2020,251.800003,252.830002,250.389999,251,237.27803,4638100,578
6/4/2020,249.770004,252.169998,247.470001,248.949997,235.340103,4759400,579
6/5/2020,252.339996,255.850006,250.380005,254.899994,240.964813,5054300,580
6/8/2020,252.490005,256.809998,252.259995,256.769989,242.732574,3811900,581
6/9/2020,255.330002,258.290009,253.860001,256.76001,242.723145,3716100,582
6/10/2020,257.450012,259.290009,254.220001,254.449997,240.539444,3589800,583
6/11/2020,248.860001,250.619995,238.740005,239.470001,226.378387,6563700,584
6/12/2020,243.070007,246.389999,237.050003,242.449997,229.195465,5238500,585
6/15/2020,237.619995,242.220001,234.309998,241.360001,228.165054,6250900,586
6/16/2020,249.399994,251.649994,242.869995,249.949997,236.285446,5291600,587
6/17/2020,252.770004,254.619995,250.080002,250.850006,237.136276,4234000,588
6/18/2020,249.360001,251.75,247.130005,249.210007,235.585892,3347800,589
6/19/2020,253.100006,254.300003,246.380005,246.649994,233.165833,11114600,590
6/22/2020,245.699997,250.059998,245.509995,249.160004,235.538635,3815200,591
6/23/2020,253,253.440002,250.130005,250.309998,236.625732,3105300,592
6/24/2020,247.809998,250.289993,242.729996,246.130005,232.674301,3873000,593
6/25/2020,244.800003,246.350006,242.199997,245.380005,231.965286,2938400,594
6/26/2020,245.350006,246.100006,240.25,241.009995,227.834167,5002700,595
6/29/2020,242.660004,246.5,240.339996,246.119995,232.664825,3468300,596
6/30/2020,247,251.649994,246.089996,250.509995,236.814835,4524600,597
7/1/2020,249.649994,250.330002,246.929993,248.149994,234.583832,3677300,598
7/2/2020,251.940002,252.300003,247.919998,248.5,234.914703,3369800,599
7/6/2020,250.270004,251.5,247.039993,249.550003,235.907288,3133800,600
7/7/2020,247.369995,250.779999,247.070007,247.350006,233.827576,2927800,601
7/8/2020,247.869995,249.789993,246.220001,249.169998,235.54808,2294000,602
7/9/2020,249.660004,250.509995,246.350006,247.960007,234.404236,2994700,603
7/10/2020,248.289993,250.330002,246.639999,250.110001,236.436707,2745300,604
7/13/2020,251.919998,257.859985,249.089996,249.619995,235.97348,4437500,605
7/14/2020,249,258.179993,248.460007,257.790009,243.696869,4614200,606
7/15/2020,260.140015,261.290009,255.149994,257.799988,243.706284,4343700,607
7/16/2020,256.76001,260.5,256,258.079987,243.970978,2511200,608
7/17/2020,260.029999,260.649994,257.720001,260.380005,246.145248,3091300,609
7/20/2020,259.040009,261.200012,258.019989,260.170013,245.946762,2451100,610
7/21/2020,261.619995,263.869995,260.720001,262.420013,248.073746,2439900,611
7/22/2020,262.589996,265.589996,262,265.170013,250.673401,2750000,612
7/23/2020,267.799988,267.799988,261.799988,263.809998,249.387756,2680100,613
7/24/2020,265.040009,266.890015,262.98999,265.309998,250.805664,2984500,614
7/27/2020,265.089996,268.679993,265.089996,267.420013,252.800369,2412500,615
7/28/2020,268.559998,269.070007,264.670013,265.279999,250.777313,2227000,616
7/29/2020,264.799988,267.109985,264.170013,264.660004,250.191269,2874100,617
7/30/2020,263.339996,267.350006,261.549988,266.309998,251.751007,2347800,618
7/31/2020,265,267.170013,260.609985,265.48999,250.975876,3640600,619
8/3/2020,266.730011,268.579987,265.670013,266.179993,251.628128,2363500,620
8/4/2020,266.630005,267.890015,263.839996,267.869995,253.225754,2224000,621
8/5/2020,268.390015,268.390015,265.890015,267.480011,252.857101,1959900,622
8/6/2020,266.600006,270.440002,266.529999,269.369995,254.643738,2203400,623
8/7/2020,270.609985,274.920013,269.809998,271.640015,256.789703,2846300,624
8/10/2020,272.420013,275,271.799988,274.730011,259.710754,2393100,625
8/11/2020,277.690002,279.369995,274.410004,274.920013,259.89032,3321300,626
8/12/2020,279.75,282.970001,276.959991,281.579987,266.186249,3867900,627
8/13/2020,281.160004,282.649994,279.73999,281.660004,266.261902,2202400,628
8/14/2020,281.140015,282,279.190002,280.549988,265.212555,2490400,629
8/17/2020,284.399994,289.220001,283.570007,288.23999,272.482178,5584400,630
8/18/2020,288.899994,290.579987,283.040009,285,269.41925,6934300,631
8/19/2020,287.459991,287.970001,281.929993,282.859985,267.396301,4986800,632
8/20/2020,280.540009,281.910004,279.440002,280.679993,265.335449,3530000,633
8/21/2020,279.970001,283.549988,278.420013,283.230011,267.746033,5519100,634
8/24/2020,284.98999,286.850006,281.920013,286.75,271.073578,4430900,635
8/25/2020,287.269989,287.480011,283.890015,286.130005,270.487518,2854500,636
8/26/2020,287.730011,292.119995,286.269989,291.929993,275.970428,4001900,637
8/27/2020,292.220001,292.950012,286.559998,288.630005,272.85083,3430900,638
8/28/2020,288.309998,288.829987,284.769989,286.290009,270.638733,3100100,639
8/31/2020,285,286.690002,282.869995,285.040009,269.457092,4105400,640
9/1/2020,284.029999,286.679993,283.5,285.940002,270.307892,3235100,641
9/2/2020,284.850006,288.040009,283.600006,287.200012,272.930786,3464600,642
9/3/2020,287.299988,287.700012,272.170013,274.630005,260.985291,5380100,643
9/4/2020,275.549988,276.769989,264.670013,269.660004,256.262238,5253500,644
9/8/2020,267.109985,271.040009,262.809998,269.26001,255.882111,5241200,645
9/9/2020,272.459991,279.73999,271.75,277.040009,263.275513,4754700,646
9/10/2020,278.01001,280.980011,271.170013,272.700012,259.151215,3156300,647
9/11/2020,273.980011,277.980011,273.459991,276.329987,262.60083,3729200,648
9/14/2020,278.549988,282.459991,278.019989,280.649994,266.706207,3055800,649
9/15/2020,283.040009,286.700012,282.380005,285.579987,271.391266,4174900,650
9/16/2020,285.609985,286.579987,280.679993,281.630005,267.637543,3379100,651
9/17/2020,277.910004,282.720001,276.959991,279.959991,266.050476,3166600,652
9/18/2020,278.410004,279.829987,270.809998,275.190002,261.517456,6072900,653
9/21/2020,271.869995,272.899994,266.529999,272.350006,258.818634,3548000,654
9/22/2020,271.679993,273.519989,270.630005,273.309998,259.730927,2972000,655
9/23/2020,275.420013,276.619995,264.690002,266.549988,253.306732,4467600,656
9/24/2020,265.709991,269.700012,263.880005,265.700012,252.498947,3095600,657
9/25/2020,264.190002,270.149994,263.920013,268.549988,255.207352,2457700,658
9/28/2020,271.929993,274.220001,270.299988,272.329987,258.799591,3061100,659
9/29/2020,273.399994,273.839996,271.109985,272.109985,258.590515,2048900,660
9/30/2020,273.480011,279.920013,272.519989,277.709991,263.912262,4778800,661
10/1/2020,279.440002,280,275.850006,277.619995,263.826721,2696900,662
10/2/2020,274.940002,281.079987,274.100006,279.309998,265.4328,2943600,663
10/5/2020,280.920013,282.420013,279.700012,282.100006,268.084167,2330700,664
10/6/2020,282.5,283,275.769989,276.470001,262.733917,2992500,665
10/7/2020,280.850006,284,280,282.790009,268.739899,3423700,666
10/8/2020,283.839996,284.950012,281.170013,284.519989,270.383911,2256200,667
10/9/2020,285.470001,287.279999,284.089996,285.920013,271.714386,2240100,668
10/12/2020,287.390015,288.329987,286.059998,286.910004,272.655182,2411900,669
10/13/2020,285.700012,290.769989,285.700012,290.359985,275.933746,2699900,670
10/14/2020,289.51001,290.299988,285.149994,287.089996,272.826172,2221000,671
10/15/2020,284.119995,290.25,283.119995,287.540009,273.253845,2699400,672
10/16/2020,288.25,292.649994,287.25,287.660004,273.36792,3108600,673
10/19/2020,289.76001,290.109985,283.380005,283.730011,269.633179,2428100,674
10/20/2020,285.140015,289.790009,284.130005,286.040009,271.828461,2281500,675
10/21/2020,285.390015,288.019989,283.279999,284.51001,270.37439,2304500,676
10/22/2020,283.929993,285.679993,280.649994,281.160004,267.190857,2787000,677
10/23/2020,282.380005,283.190002,279.549988,283,268.939453,1750600,678
10/26/2020,279.640015,281.529999,272,276.040009,262.325256,2911900,679
10/27/2020,276.98999,279.730011,276.119995,276.839996,263.08548,3014100,680
10/28/2020,270.25,273.670013,268.690002,269.720001,256.319244,3255900,681
10/29/2020,269.690002,273.700012,267.309998,269.630005,256.233734,2872500,682
10/30/2020,268.820007,269.619995,262.029999,266.709991,253.458817,3872800,683
11/2/2020,270.149994,274.779999,268.519989,270.73999,257.288574,2956400,684
11/3/2020,274.850006,279.529999,273.720001,277.369995,263.589142,3037500,685
11/4/2020,276.76001,287.040009,276.01001,282.720001,268.67334,3525300,686
11/5/2020,288.350006,289,284.079987,285.850006,271.647858,2516600,687
11/6/2020,286.730011,286.779999,282.850006,284.23999,270.117828,2839100,688
11/9/2020,287.980011,288.420013,269.470001,269.970001,256.556824,7856400,689
11/10/2020,272.790009,275.790009,269.25,275.570007,261.878571,4828500,690
11/11/2020,277.320007,281.690002,276.170013,277.75,263.950317,2987900,691
11/12/2020,283,283.690002,273.839996,276.23999,262.51532,3818600,692
11/13/2020,276.420013,279.730011,275.26001,277.170013,263.399109,3939200,693
11/16/2020,279.179993,281.290009,276.399994,279.570007,265.679901,5360200,694
11/17/2020,272.100006,273.529999,269.399994,272.470001,258.932587,8532200,695
11/18/2020,270.5,275.380005,269,269.829987,256.423798,5122200,696
11/19/2020,270.420013,272.380005,268.700012,270.929993,257.469116,3929400,697
11/20/2020,271.450012,272.369995,268.869995,269.809998,256.404816,4111000,698
11/23/2020,270.01001,273.690002,269.549988,271.399994,257.915741,3294200,699
11/24/2020,274,275.549988,272.570007,273.309998,259.730927,4773400,700
11/25/2020,273.480011,274.73999,271.209991,273.959991,260.348602,3001700,701
11/27/2020,275.23999,276.579987,274.359985,275.98999,262.27774,1625300,702
11/30/2020,275.220001,277.76001,271.920013,277.410004,263.627167,4624100,703
12/1/2020,278.730011,278.950012,275.549988,276.600006,262.857422,3942400,704
12/2/2020,273.970001,274.109985,269.570007,271.100006,259.035461,4168600,705
12/3/2020,270.630005,271.929993,267.140015,268.140015,256.207153,4168900,706
12/4/2020,267.470001,268.730011,262.820007,263.98999,252.241821,7732800,707
12/7/2020,263.5,264.5,261,262.640015,250.951996,6379000,708
12/8/2020,261.720001,262.5,258.730011,261.720001,250.072861,5338100,709
12/9/2020,264.609985,265.769989,262.25,265.579987,253.761032,4550100,710
12/10/2020,264.079987,266.070007,262.109985,264.809998,253.025375,4234300,711
12/11/2020,263.359985,265.359985,262.649994,264.549988,252.776917,3454500,712
12/14/2020,266.140015,268.600006,265.269989,265.579987,253.761032,4576800,713
12/15/2020,267.51001,268.76001,266.200012,267.980011,256.054291,3754100,714
12/16/2020,268.529999,270.75,267.51001,269.589996,257.592651,4669600,715
12/17/2020,272.160004,274.329987,271.299988,273.970001,261.77771,4247000,716
12/18/2020,274.589996,275.73999,270.299988,270.450012,258.414368,9817000,717
12/21/2020,268.559998,271.950012,265.880005,270.98999,258.930328,4339000,718
12/22/2020,270.059998,271.359985,268.51001,270.040009,258.022644,3140100,719
12/23/2020,270.059998,271,268.200012,269.809998,257.802856,2337100,720
12/24/2020,269.440002,271.359985,269.399994,270.920013,258.863464,1093900,721
12/28/2020,272.170013,272.25,269.23999,269.25,257.267761,2633800,722
12/29/2020,269.980011,270.459991,265.070007,266.190002,254.343964,2572100,723
12/30/2020,266.109985,267.299988,264.920013,265.26001,253.455368,2511400,724
12/31/2020,265.570007,265.950012,263.579987,265.619995,253.799286,2607900,725
1/4/2021,266.01001,266.440002,261.059998,263.920013,252.174973,5002000,726
1/5/2021,262.660004,266.529999,262.26001,266.049988,254.21019,3822600,727
1/6/2021,264.059998,269.769989,261.869995,267.570007,255.662521,3949200,728
1/7/2021,266.950012,268.779999,266.170013,266.26001,254.410843,3833200,729
1/8/2021,267.350006,270.730011,267,269.089996,257.114899,3757700,730
1/11/2021,267.470001,273.369995,267.26001,271.230011,259.159698,3764400,731
1/12/2021,271.109985,277.940002,270.649994,276.329987,264.032623,4030900,732
1/13/2021,278.309998,280.480011,273.940002,274.049988,261.854126,3921400,733
1/14/2021,274.5,274.899994,267.670013,268.339996,256.398254,4641400,734
1/15/2021,268.630005,276.390015,268,275.589996,263.325623,5131700,735
1/19/2021,278,278,273.019989,273.190002,261.03244,3615800,736
1/20/2021,273.25,277.209991,271.5,274.299988,262.092987,3498400,737
1/21/2021,276.220001,280.700012,275.670013,279.049988,266.631653,4397900,738
1/22/2021,279.26001,285.079987,277.869995,284,271.361359,4501900,739
1/25/2021,283.850006,285.769989,281.420013,285.079987,272.39328,4025900,740
1/26/2021,285.420013,285.649994,281.700012,282.600006,270.023651,2472200,741
